,content,scenery_name,score,send_time,user_name
0,在说十八梯之前，先来说一说凯旋路电梯...重庆之所以得名山城，是因为这里依山而建，道路高低不平，而且很多建筑都是建在山上，海拔落差相当大...正因为有着这样的落差，所以这里多了很多特色的交通方式...凯旋路电梯就是其中一个...据说是我国第一座将室内电梯用于城市公共交通的建筑，已有30年历史...上站位于较场口重庆日报社旁，下站位于储奇门街口，紧紧连接着上下半城...收费1元/人，不过等你下去以后，...,十八梯,3,2016-11-28,White小晴
0,早上出门。走了一小段路看到有个下去的楼梯，我往下看了看，直觉告诉我，那边是十八梯。然后就走下去看看。 十八梯现在拆的差不多了。两边贴着一些旧时的照片。随意逛了逛。,十八梯,0,2016-11-19,qzhz2175
0,据说在电影里频繁入镜的路标，还好依然还在。还有他们定情的栏杆也在，只是没有电影里的灯光。,十八梯,0,2016-11-18,骆小洛的世界
0,一辆优步到十八梯附近，沿着弄堂走进去，开始扫街~如图刚刚苏醒的早晨，还没有太阳，老街市民的一天从买菜开始。来十八梯的原因就是想真切地感受老重庆生活。毕竟在城市建设如此日新月异的今天，这样的地儿不多了。周边用红漆大写的“拆”字，也提醒着这块地马上也要换新貌了。可老街道周围还是居住着很多普通百姓，还不肯离开他们原来熟悉的生活。有一点，福老师一直搞不明白，吃了这么多天，真是一颗青菜都...,十八梯,0,2016-11-12,Barbara-Hu
0,十八梯，不过是重庆的一条老街，真正能体现山城重庆特色的历史老街，尽快历史悠久，不过也逃脱不了城市建设的步伐，以前还有几千户的钉子户，现在只剩下为数不多的几百户人家还在苦苦支撑，还要感谢这些钉子户，让我们还能看到一点老重庆的样子，可能再过几年就真的只能在历史博物馆里看到了。,十八梯,0,2016-11-11,去哪儿用户
0,十八梯：免费tips：我喜欢这样的老街区，喜欢这样无拘无束的慢走的生活，清晨来到这里，品一碗地道的豆花，听一段地道的重庆对话，看一眼悠闲忙碌的店家，这样的生活闲适安静。建议清晨来。老重庆城分为上半城和下半城，十八梯位于渝中区较场口，是从上半城（山顶）通到下半城（山脚）的一条老街道。这条老街道全部由石阶铺成，陡陡的，弯弯的，把山顶的繁华商业区和山下江边的老城区连起来。,十八梯,0,2016-11-08,小海波澜XHBL
0,在一座城市的高楼大厦背后，总藏着一条条青灰色的老街。走进了它们，就走进了这座城市的历史深处……十八梯，电影里的老城区，很多经典的桥段都在这里发生着。一直说拆，也还就这样苟延馋喘着，每次去，都发现生活在那里的人越老越少了。十八梯，就隐藏在重庆的下半城。下半城，不仅代表一个地理位置，还与贫穷落后联系在一起。如果说下半城代表了重庆的某种文化，那么，十八梯就在曲曲折折之间，...,十八梯,0,2016-11-06,去哪儿用户
0,江城，雾都，火炉，都只是重庆的代称，是表象。我想只有流淌在重庆人心中的情怀，充斥在这座城中的气息，才是真正的重庆。这里，曾经是中国历史上的主角，一座曾经的工业重镇，在大开大阖的历史舞台上，演绎过无数悲喜剧，她注定是不甘平庸的。今天是历史的沉淀，明天是历史的延续。现代高楼大厦，掩住了历史的断垣残壁，却掩不住在历史时空中踽踽独行之后，留驻在城市印记中的独特性情。重庆就...,十八梯,0,2016-11-06,去哪儿用户
0,打车跟师傅说去十八梯。师傅：你们要去十八梯哪里？我们：（一脸懵逼）十八梯还分哪里？师傅：喏，这一片都是十八梯，你们到哪里下我们：师傅您看着丢吧，好玩的地儿就行师傅：（一脸黑线）给你们停在十八梯广场，那里都是游客，你们再问问？上次也有三个小姑娘上车就问我好吃的地儿，我说都好吃，下次遇到人问好喝的地儿，我就说长江水，哈哈。我们：师傅您真幽默。。师傅：哦对，是三个江苏的小姑娘...,十八梯,0,2017-02-03,去哪儿用户
0,接着我们就去了十八梯~可是已经拆迁的很严重，已经不是电影里面出现的那条十八梯了~~我们找到了那块路牌，很多游客都在那里拍照……我觉得十八梯也就剩下这点影子证明它就是曾经的十八梯了吧~~还有那横幅“从你的世界路过，常回十八梯看看”看到也是略带唏嘘……,十八梯,0,2017-01-15,Mechaniclee
0,在青旅休息了一下就打算去解放碑附近逛逛顺便吃吃一出青旅往右一直走就看到有一群老人家在下棋打牌 我们好奇走过去瞄瞄 发现下面是一片拆迁的房子 诶 立刻用手机定位一下 原来这里就是传说中的十八梯 全世界路过那个十八梯,十八梯,3,2017-01-05,Sheung
0,在连续几个路人的引领下终于找到18梯的位置，就在日月光广场的对面,十八梯,0,2017-01-04,zmn1987
0,过了一把文艺范瘾后下个目的地该是十八梯了也不远选择了坐轻轨过去曾家岩站到较场口站十八梯在拆迁当中到处都在动工人也没多少在走了经典也许就要就此定格了也是挺唏嘘的,十八梯,0,2016-12-24,去哪儿用户
0,昨晚和小妹妹约好今天一起同游，所以没的懒觉睡，乖乖起床。十八梯比较近，走走就能到，所以第一站就去那里。为什么要去十八梯呢，我也不造啊，就是看到好多游记都有介绍，然后就自然而然的把它放在行程中了。看过以后的感觉吧，觉得这些人的口味好奇怪呢,十八梯,0,2016-12-21,蜜思紫云
0,我们逛完中山四路就直接在曾家岩坐轻轨到较场口了因为我想去看看《从你的全世界路过》里出现的“十八梯”十八梯离较场口站挺近的我们当时还是找了有一阵才找到我在一个平台上看到了有那种老房子 但是已经被推倒了我还在想难道十八梯已经被拆了吗😂结果从平台旁边一个楼梯下去就是十八梯了真是傻得可以😂十八梯我们没有深入走 就只走到了十八梯那个牌子那儿拍了几张照就走了😂,十八梯,0,2016-12-20,黑黑Cero-
0,早上的阳光明媚，几个挑夫靠着路边有说有笑。在重庆，挑夫们被称为棒棒。他们都是上了年纪的中年男子，有着健壮的身材，在公车站后等着路人的吆喝，就扛起扁担，走梯爬坡。城市在发展，高楼崛起，道路四通八达，大概十八梯这种老城区才容易见到挑夫。随着这一街区的拆除，估计他们挑起扁担的日子也不多了。,十八梯,4,2016-12-16,去哪儿用户
0,继续打车去十八阶老重庆嘛，就得去逛逛，在解放碑附近,十八梯,0,2016-12-13,去哪儿用户
0,第一天走了17000步左右，几乎是平时的三四倍，再加上酒精，一夜无梦睡到八点多自然醒来。更深入地品味一个城市的方法，就是像当地人一样生活。由于旅馆靠近十八梯，我们决定就到十八梯吃早餐，像老重庆一样吃一碗小面。,十八梯,0,2016-11-30,去哪儿用户
0,非常震撼，值得去看一看，有导游解说的，一个多小时,816工程景区,0,2018-06-18,glu003
0,值得一去，有解说员的，非常震撼人心,816工程景区,0,2018-06-18,glu003
0,值得去，有纪念意义，隧道规模宏大,816工程景区,5,2018-05-12,challenge-game
0,值得去，有纪念意义，隧道规模宏大,816工程景区,0,2018-05-12,
0,816工程是世界第一大人工洞体。其超大体量的洞体对世人的强烈心灵震撼和感官冲击，也是其他工程所难以匹敌的。　　那些对军事、历史感兴趣的人，816工程遗址非常适合你。如果你对普通的山山水水的景点审美疲劳了，那也可以去看看。　　参观要买门票　　需要。旺季门票60元（4月1日到10月31日），其余时间45元。此外，如果想浏览更多区域，可以乘坐电瓶车，票价哦10元。　　自驾游线路　　路线一：重...,816工程景区,0,2017-07-03,
0,可以见识一下那个年代的人力的伟大，有些感动和触动是无法用语言表述的。所有的工程在山里，而且是人工开凿，所谓鬼斧神工不外限于自然。,816工程景区,5,2016-10-15,kakafei
0,可以见识一下那个年代的人力的伟大，有些感动和触动是无法用语言表述的。所有的工程在山里，而且是人工开凿，所谓鬼斧神工不外限于自然。,816工程景区,0,2016-10-15,
0,好大，值得一看，的确很壮观啊！,816工程景区,0,2016-10-03,rrvy0243
0,带着孩子去的，增强爱国教育,816工程景区,0,2021-08-13,Vaniamm
0,带父母看816，看后很有感想，大裂谷确实漂亮，我们是小车5个人，服务很好,816工程景区,0,2021-05-18,龙龙
0,参观完816地下核工程，心情久久不能平复。工程修建过程中，有100多名建设人员献出了自己宝贵的生命，这种无私奉献的爱国精神令我佩服。历时16年修建，于1984年工程全面停工。曾经在地图消失了很多年，现在对游客开放其中的三分之一。816地下核工程是世界上已知最大的人工洞体建筑群，被誉为地下长城。除了震撼还是震撼，一个引水洞就人工挖了四年之久，劳动人民最光荣。,816工程景区,5,2019-08-13,老虎的妹妹
0,#写点评拿旅行基金#816地下核工程位于重庆市涪陵区白涛街道，是“世界第一人工洞体”，工程总投资7.4亿元，门票60元，观光车往返10元！,816工程景区,5,2019-07-01,旅在行路
0,非常适合短途旅行，老年人更加感兴趣，年轻人也值得去了解一下哪个年代,816工程景区,5,2019-05-03,xing_ou
0,山高林密的小山包下，隐匿着工程浩大的地下核工厂，但从外貌看，除笔直高大的排风烟囱外，看不出任何工程的痕迹。这里是生产原子弹服务的重庆816地下核工厂是“世界第一人工洞体”。,816工程景区,5,2019-04-17,震妈
0,1967年，一支神秘的特种兵部队秘密进驻涪陵深山，开挖地下核工厂。所建造的为生产原子弹服务的重庆816地下核工厂是“世界第一人工洞体”，工程总投资7.4亿元。至1984年停建时，已完成85[%]的建筑工程、60[%]的安装工程。816地下核工程总建筑面积10.4万平方米，大型洞室有18个，道路、导洞、支洞、隧道及竖井等达到130条，所有洞体的轴向线长叠加达20余公里。军工洞体紧靠乌江，背靠武陵山。山高林密的小山包下...,816工程景区,5,2019-04-16,震妈
0,探索号的岸上游览，非常不同，高度评价！,816工程景区,5,2019-03-20,闹闹闹死人
0,算工程奇景之类，有些东西不能多说，自己去看去悟吧。只能说一个国家决策，搭上几代人的命运，耗费800多亿，成为一个大玩具，作为基层的我们（而不是管理层）要有自己清醒的历史定位和利益诉求挣扎。当然要爱国，但不要主人翁代入感太强，入戏太深,816工程景区,0,2018-10-05,大兰头
0,非常了不起的工程，也只有那个年代才能完成吧，应该好好再开发，不要淡忘了过去这些兵和技术人员的奉献,816工程景区,5,2018-10-02,秋水浣衣
0,这是我在现场拿到的官方资料，大家可以参考一下上面的信息,816工程景区,5,2018-08-16,233****762
0,很值得去，现场很震撼，巨大的山体内部工程，废弃的核反应堆，充满了神秘阴冷暗黑的气息，也感叹那个年代战天斗地，甘于奉献的气魄，十几年几万人的不懈奋斗，花费了巨大的财力物力，最后却被废弃至今，浪费了国家的资源，也浪费了无数人的青春。去的路上风景也很好，大人小孩都很满意。,816工程景区,5,2018-06-24,真假世界
